
---------- Begin Simulation Statistics ----------
simSeconds                                   0.035628                       # Number of seconds simulated (Second)
simTicks                                  35628131000                       # Number of ticks simulated (Tick)
finalTick                                 35628131000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    117.75                       # Real time elapsed on the host (Second)
hostTickRate                                302571396                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2276716                       # Number of bytes of host memory used (Byte)
simInsts                                     45935199                       # Number of instructions simulated (Count)
simOps                                       45935256                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   390104                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     390104                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         71256264                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.551234                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.644648                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        47206964                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    11005                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       46908210                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                      2                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1282712                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            478694                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               10638                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            71044780                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.660263                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.034299                       # Number of insts issued each cycle (Count)
system.cpu.lsq0.loadToUse::270-279                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::overflows               34      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::max_value              679                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::total             10282331                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.addedLoadsAndStores          15400601                       # Number of loads and stores written to the Load Store Queue (Count)
system.cpu.lsq0.lqAvgOccupancy                   0.22                       # Average LQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.lsq0.sqAvgOccupancy                   0.06                       # Average SQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_64kb_walks            0                       # Completed page walks with 64KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  35628131000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_64kb_walks            0                       # Completed page walks with 64KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  35628131000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  35628131000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.status::Running             5044970      7.10%      7.10% # Number of cycles rename is running (Cycle)
system.cpu.rename.status::Idle               12567860     17.69%     24.79% # Number of cycles rename is idle (Cycle)
system.cpu.rename.status::Squashing            251926      0.35%     25.15% # Number of cycles rename is squashing (Cycle)
system.cpu.rename.status::Blocked            37955919     53.43%     78.57% # Number of cycles rename is blocking (Cycle)
system.cpu.rename.status::Unblocking         15189618     21.38%     99.95% # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.status::SerializeStall        34487      0.05%    100.00% # Number of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.renamedInsts               47554453                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents               8276568                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.SQFullEvents                   6419                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            32684950                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    65347970                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 64396973                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                        12                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              31501901                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  1183049                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                   10527                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing               10527                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  33559031                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                31471537                       # count of registers freed and written back to integer free list (Count)
system.cpu.rob.reads                        113825949                       # The number of ROB reads (Count)
system.cpu.rob.writes                        94687842                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 45935199                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   45935256                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs               15042175                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   242                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp              2923824                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty        2135309                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean         888300                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq               99744                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp              99744                       # Transaction distribution (Count)
system.l2bus.transDist::ReadCleanReq           716813                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq         2207012                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq             105                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp            105                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port      2150405                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      6920551                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                  9070956                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port     91749888                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port    295269440                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                 387019328                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                                 0                       # Total snoops (Count)
system.l2bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples             3023674                       # Request fanout histogram (Count)
