
---------- Begin Simulation Statistics ----------
simSeconds                                   0.031805                       # Number of seconds simulated (Second)
simTicks                                  31805275500                       # Number of ticks simulated (Tick)
finalTick                                 31805275500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    113.54                       # Real time elapsed on the host (Second)
hostTickRate                                280127152                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2276712                       # Number of bytes of host memory used (Byte)
simInsts                                     45935199                       # Number of instructions simulated (Count)
simOps                                       45935256                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   404577                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     404578                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         63610552                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.384789                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.722132                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        47504020                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    21051                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       47193802                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                      2                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1589814                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            510178                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               20684                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            63493835                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.743282                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.073628                       # Number of insts issued each cycle (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_64kb_walks            0                       # Completed page walks with 64KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  31805275500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  31805275500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.status::Running             5082817      8.01%      8.01% # Number of cycles rename is running (Cycle)
system.cpu.rename.status::Idle               10102125     15.91%     23.92% # Number of cycles rename is idle (Cycle)
system.cpu.rename.status::Squashing            262745      0.41%     24.33% # Number of cycles rename is squashing (Cycle)
system.cpu.rename.status::Blocked            33055483     52.06%     76.39% # Number of cycles rename is blocking (Cycle)
system.cpu.rename.status::Unblocking         14950527     23.55%     99.94% # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.status::SerializeStall        40138      0.06%    100.00% # Number of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.renamedInsts               47973506                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents               7927421                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.SQFullEvents                   8405                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            32875787                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    65920261                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 64882883                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                        12                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              31501901                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  1373886                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                   10657                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing               10641                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  34018083                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                31471537                       # count of registers freed and written back to integer free list (Count)
system.cpu.rob.reads                        106713466                       # The number of ROB reads (Count)
system.cpu.rob.writes                        95312865                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 45935199                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   45935256                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs               15042175                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   242                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp              2115909                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty        1619706                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean         537803                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq               41674                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp              41674                       # Transaction distribution (Count)
system.l2bus.transDist::ReadCleanReq           456542                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq         1659368                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq              54                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp             54                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port      1369560                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      5103224                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                  6472784                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port     58433152                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port    217732736                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                 276165888                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                                 0                       # Total snoops (Count)
system.l2bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples             2157638                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean                      0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev                     0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                   2157638    100.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total               2157638                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  31805275500                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy           4315082500                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.1                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy           685614890                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy          2551596487                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.1                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests         4315147                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests      2157509                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
